home/gk_0,home/df_0,home/df_1,home/df_2,home/df_3,home/df_4,home/mf_0,home/mf_1,home/mf_2,home/mf_3,home/mf_4,home/fw_0,home/fw_1,home/fw_2,away/gk_0,away/df_0,away/df_1,away/df_2,away/df_3,away/mf_0,away/mf_1,away/mf_2,away/mf_3,away/mf_4,away/fw_0,away/fw_1,away/fw_2,home/name,away/name,home_result,season
40694.0,55459.0,166640.0,20658.0,219924.0,,56377.0,101537.0,18987.0,18073.0,204480.0,103123.0,,,172649.0,146610.0,40386.0,108416.0,,82691.0,63426.0,47247.0,153723.0,79934.0,171975.0,27436.0,,West Ham United,Sheffield United,draw,2019/20
80201.0,192895.0,39476.0,101184.0,41270.0,,182539.0,37605.0,198849.0,242166.0,,59966.0,54694.0,,38533.0,94147.0,107613.0,151589.0,,87835.0,171317.0,114128.0,19624.0,,102057.0,194634.0,159533.0,Arsenal,Wolverhampton Wanderers,draw,2019/20
21205.0,203368.0,169359.0,149484.0,108156.0,,230046.0,122806.0,184704.0,,,213345.0,148508.0,193488.0,116535.0,97032.0,38454.0,122798.0,169187.0,41733.0,56979.0,39155.0,,,92217.0,110979.0,118748.0,Aston Villa,Liverpool,lose,2019/20
225321.0,56917.0,126184.0,54469.0,171129.0,,152551.0,153682.0,90105.0,168991.0,,75115.0,78007.0,,51940.0,184667.0,95658.0,18892.0,214590.0,176297.0,156689.0,101582.0,200617.0,195851.0,148225.0,,,Bournemouth,Manchester United,win,2019/20
131897.0,110735.0,83299.0,86153.0,78916.0,,40845.0,60307.0,66242.0,235382.0,,115382.0,233425.0,,20480.0,232980.0,198826.0,194799.0,18665.0,195546.0,71738.0,90440.0,78607.0,89470.0,57127.0,,,Brighton and Hove Albion,Norwich City,win,2019/20
40836.0,19419.0,55494.0,74230.0,49413.0,,66975.0,55037.0,82403.0,86417.0,50471.0,80146.0,,,17745.0,172850.0,218031.0,37642.0,111931.0,201666.0,166989.0,172780.0,168580.0,203341.0,101668.0,,,Crystal Palace,Leicester City,lose,2019/20
111234.0,194164.0,101188.0,164511.0,102747.0,,41823.0,20467.0,153133.0,120250.0,173807.0,212319.0,,,102884.0,55605.0,173904.0,80226.0,115556.0,85971.0,45268.0,108823.0,80607.0,231372.0,95715.0,,,Everton,Tottenham Hotspur,draw,2019/20
172649.0,146610.0,40386.0,108416.0,,,82691.0,63426.0,47247.0,153723.0,79934.0,178304.0,27436.0,,98747.0,68983.0,17761.0,51927.0,39487.0,40145.0,433154.0,83314.0,60551.0,,44683.0,44699.0,,Sheffield United,Burnley,win,2019/20
9089.0,52940.0,60232.0,155651.0,41338.0,85624.0,94924.0,89085.0,121599.0,61566.0,,73426.0,,,109745.0,194794.0,103192.0,41328.0,109533.0,176413.0,85955.0,91651.0,47431.0,184341.0,173879.0,,,Watford,Chelsea,lose,2019/20
98747.0,103914.0,17761.0,51927.0,17997.0,,40145.0,433154.0,83314.0,60551.0,,60689.0,44699.0,,40694.0,55459.0,166640.0,219924.0,81012.0,101537.0,18987.0,18073.0,204480.0,,217593.0,103123.0,,Burnley,West Ham United,win,2019/20
109745.0,194794.0,103192.0,225796.0,109533.0,,176413.0,116594.0,91651.0,47431.0,184341.0,173879.0,,,40836.0,19419.0,55494.0,74230.0,49413.0,66975.0,55037.0,60252.0,82403.0,50471.0,80146.0,,,Chelsea,Crystal Palace,win,2019/20
17745.0,172850.0,218031.0,37642.0,111931.0,,201666.0,166989.0,172780.0,168580.0,203341.0,101668.0,,,80201.0,156074.0,101184.0,41270.0,,98745.0,198849.0,242166.0,111457.0,,59966.0,37605.0,54694.0,Leicester City,Arsenal,win,2019/20
116535.0,97032.0,38454.0,122798.0,169187.0,,116643.0,41733.0,56979.0,,,92217.0,110979.0,118748.0,33148.0,58621.0,97299.0,145235.0,27789.0,103955.0,59859.0,220566.0,61366.0,165809.0,37572.0,,,Liverpool,Manchester City,win,2019/20
51940.0,184667.0,95658.0,214590.0,232937.0,,176297.0,156689.0,101582.0,200617.0,195851.0,148225.0,,,131897.0,61933.0,83299.0,86153.0,78916.0,40845.0,116216.0,66242.0,235382.0,,115382.0,233425.0,,Manchester United,Brighton and Hove Albion,win,2019/20
67089.0,58845.0,101148.0,92159.0,57145.0,151119.0,50232.0,170137.0,153127.0,179018.0,,180974.0,,,225321.0,56917.0,126184.0,54469.0,171129.0,155408.0,153682.0,90105.0,168991.0,,75115.0,78007.0,,Newcastle United,Bournemouth,win,2019/20
58376.0,93100.0,88900.0,171771.0,,,58822.0,78056.0,101178.0,91047.0,,84939.0,83283.0,431131.0,111234.0,194164.0,101188.0,164511.0,102747.0,212319.0,55422.0,20467.0,42774.0,173807.0,66838.0,,,Southampton,Everton,lose,2019/20
102884.0,173904.0,93264.0,80226.0,115556.0,,85971.0,45268.0,200826.0,108823.0,231372.0,78830.0,,,172649.0,146610.0,40386.0,108416.0,,82691.0,63426.0,47247.0,153723.0,79934.0,178304.0,27436.0,,Tottenham Hotspur,Sheffield United,draw,2019/20
38533.0,94147.0,107613.0,151589.0,,,87835.0,171317.0,114128.0,19624.0,,102057.0,194634.0,159533.0,79852.0,203368.0,169359.0,199798.0,149484.0,230046.0,122806.0,184704.0,,,213345.0,148508.0,193488.0,Wolverhampton Wanderers,Aston Villa,win,2019/20
80201.0,39476.0,101184.0,41270.0,,,98745.0,192895.0,198849.0,242166.0,,59966.0,37605.0,54694.0,58376.0,58822.0,40146.0,88900.0,171771.0,101178.0,83283.0,91047.0,132015.0,,84939.0,220598.0,,Arsenal,Southampton,draw,2019/20
225321.0,15149.0,56917.0,126184.0,,,155408.0,54469.0,171129.0,168991.0,,75115.0,153682.0,90105.0,38533.0,94147.0,107613.0,151589.0,,87835.0,171317.0,114128.0,19624.0,,102057.0,194634.0,159533.0,Bournemouth,Wolverhampton Wanderers,lose,2019/20
131897.0,110735.0,61933.0,78916.0,,,40845.0,109345.0,86153.0,66242.0,,115382.0,116216.0,74471.0,17745.0,172850.0,218031.0,37642.0,111931.0,201666.0,166989.0,172780.0,168580.0,203341.0,101668.0,,,Brighton and Hove Albion,Leicester City,lose,2019/20
40836.0,19419.0,55494.0,74230.0,49413.0,,66975.0,55037.0,60252.0,82403.0,50471.0,80146.0,,,116535.0,97032.0,38454.0,122798.0,169187.0,116643.0,41733.0,56979.0,,,92217.0,110979.0,81880.0,Crystal Palace,Liverpool,lose,2019/20
111234.0,194164.0,101188.0,164511.0,102747.0,,212319.0,55422.0,20467.0,42774.0,173807.0,66838.0,,,20480.0,232980.0,113564.0,198826.0,192303.0,193111.0,90440.0,78607.0,89470.0,18665.0,57127.0,,,Everton,Norwich City,lose,2019/20
121160.0,97299.0,121145.0,102826.0,27789.0,,220566.0,61366.0,20664.0,,,103955.0,37572.0,103025.0,109745.0,194794.0,103192.0,41328.0,109533.0,85955.0,116594.0,91651.0,,,176413.0,47431.0,173879.0,Manchester City,Chelsea,win,2019/20
74854.0,146610.0,40386.0,7645.0,,,82691.0,63426.0,47247.0,153723.0,79934.0,178304.0,27436.0,,51940.0,184667.0,76359.0,95658.0,,156689.0,101582.0,214590.0,232937.0,,148225.0,176297.0,200617.0,Sheffield United,Manchester United,draw,2019/20
9089.0,60232.0,20145.0,41338.0,54484.0,40868.0,121599.0,108413.0,38439.0,,,94924.0,73426.0,,98747.0,103914.0,17761.0,51927.0,17997.0,40145.0,433154.0,83314.0,60551.0,,60689.0,44699.0,,Watford,Burnley,lose,2019/20
40694.0,55459.0,40669.0,219924.0,81012.0,,56377.0,101537.0,18073.0,204480.0,,18987.0,103123.0,,102884.0,55605.0,173904.0,80226.0,115556.0,85971.0,157668.0,93264.0,108823.0,95715.0,78830.0,,,West Ham United,Tottenham Hotspur,lose,2019/20
98747.0,103914.0,17761.0,51927.0,17997.0,,40145.0,433154.0,90517.0,83314.0,,60689.0,44699.0,,40836.0,74230.0,49413.0,19188.0,58786.0,66975.0,55037.0,60252.0,82403.0,50471.0,80146.0,,,Burnley,Crystal Palace,lose,2019/20
109745.0,194794.0,103192.0,225796.0,109533.0,,176413.0,85955.0,91651.0,49579.0,184341.0,44346.0,,,19194.0,55459.0,166640.0,40669.0,81012.0,217593.0,18987.0,18073.0,204480.0,,101537.0,57531.0,,Chelsea,West Ham United,lose,2019/20
17745.0,172850.0,218031.0,37642.0,111931.0,,201666.0,166989.0,172780.0,168580.0,203341.0,101668.0,,,111234.0,194164.0,106611.0,164511.0,,55422.0,101188.0,102747.0,173807.0,,212319.0,177815.0,153133.0,Leicester City,Everton,win,2019/20
116535.0,97032.0,38454.0,122798.0,169187.0,,41733.0,56979.0,81880.0,,,92217.0,110979.0,118748.0,131897.0,110735.0,83299.0,86153.0,78916.0,40845.0,227127.0,60307.0,74471.0,66242.0,233425.0,,,Liverpool,Brighton and Hove Albion,win,2019/20
51940.0,184667.0,95658.0,214590.0,232937.0,,43670.0,176297.0,156689.0,101582.0,200617.0,148225.0,,,21205.0,203368.0,169359.0,199798.0,149484.0,230046.0,122806.0,85242.0,,,213345.0,114283.0,193488.0,Manchester United,Aston Villa,draw,2019/20
67089.0,58845.0,106618.0,92159.0,57145.0,109528.0,50232.0,170137.0,153127.0,179018.0,,180974.0,,,121160.0,58621.0,97299.0,102826.0,27789.0,59859.0,61366.0,20664.0,,,103955.0,205651.0,103025.0,Newcastle United,Manchester City,draw,2019/20
20480.0,232980.0,113564.0,198826.0,192303.0,,193111.0,90440.0,78607.0,128348.0,89470.0,57127.0,,,80201.0,69140.0,101184.0,41270.0,111457.0,37605.0,54694.0,200089.0,242166.0,84450.0,59966.0,,,Norwich City,Arsenal,draw,2019/20
102884.0,55605.0,39194.0,173904.0,80226.0,,85971.0,93264.0,45268.0,108823.0,231372.0,78830.0,,,225321.0,56917.0,126184.0,154131.0,171129.0,155408.0,152551.0,220307.0,90105.0,,154566.0,75115.0,,Tottenham Hotspur,Bournemouth,win,2019/20
38533.0,94147.0,214048.0,151589.0,,,87835.0,171317.0,114128.0,19624.0,,102057.0,194634.0,159533.0,172649.0,146610.0,40386.0,108416.0,,82691.0,63426.0,47247.0,153723.0,79934.0,178304.0,27436.0,,Wolverhampton Wanderers,Sheffield United,draw,2019/20
80201.0,98745.0,39476.0,41270.0,111457.0,,37605.0,198849.0,54694.0,200089.0,84450.0,59966.0,,,131897.0,110735.0,83299.0,78916.0,235382.0,40845.0,60307.0,74471.0,66242.0,,115382.0,233425.0,,Arsenal,Brighton and Hove Albion,lose,2019/20
98747.0,17761.0,51927.0,39487.0,17997.0,,40145.0,61603.0,433154.0,17349.0,,60689.0,83314.0,,121160.0,58621.0,145235.0,27789.0,57410.0,220566.0,61366.0,20664.0,,,103955.0,205651.0,165809.0,Burnley,Manchester City,lose,2019/20
17745.0,218031.0,37642.0,111931.0,37402.0,,201666.0,166989.0,172780.0,168580.0,203341.0,101668.0,,,9089.0,20145.0,155651.0,41338.0,54484.0,121599.0,108413.0,232185.0,38439.0,,94924.0,41725.0,,Leicester City,Watford,win,2019/20
51940.0,184667.0,95658.0,18892.0,214590.0,,176297.0,109322.0,101582.0,200617.0,195851.0,220688.0,,,102884.0,55605.0,39194.0,173904.0,80226.0,85971.0,157668.0,45268.0,108823.0,95715.0,78830.0,,,Manchester United,Tottenham Hotspur,win,2019/20
38533.0,94147.0,107613.0,151589.0,,,87835.0,171317.0,114128.0,19624.0,,102057.0,194634.0,159533.0,19194.0,55459.0,166640.0,40669.0,81012.0,217593.0,18987.0,18073.0,204480.0,,101537.0,103123.0,,Wolverhampton Wanderers,West Ham United,win,2019/20
109745.0,135363.0,103192.0,225796.0,41328.0,,176413.0,116594.0,91651.0,47431.0,184341.0,173879.0,,,21205.0,169359.0,199798.0,149484.0,37339.0,122806.0,85242.0,184704.0,,,213345.0,114283.0,148508.0,Chelsea,Aston Villa,win,2019/20
40836.0,74230.0,49413.0,40784.0,58786.0,,66975.0,55037.0,60252.0,82403.0,50471.0,80146.0,,,225321.0,126184.0,223911.0,54469.0,171129.0,152551.0,220307.0,153682.0,168991.0,,154566.0,75115.0,,Crystal Palace,Bournemouth,win,2019/20
58376.0,58822.0,40146.0,88900.0,171771.0,,101178.0,83283.0,431131.0,132015.0,,20452.0,84939.0,,20480.0,232980.0,113564.0,198826.0,192303.0,193111.0,90440.0,78607.0,128348.0,89470.0,57127.0,,,Southampton,Norwich City,win,2019/20
21205.0,169359.0,199798.0,149484.0,37339.0,,230046.0,122806.0,114283.0,184704.0,193488.0,213345.0,,,17745.0,172850.0,218031.0,37642.0,111931.0,166989.0,172780.0,203341.0,106837.0,,101668.0,173515.0,,Aston Villa,Leicester City,lose,2019/20
225321.0,15149.0,126184.0,223911.0,171129.0,,152551.0,220307.0,90105.0,168991.0,,154566.0,75115.0,,116535.0,171287.0,97032.0,38454.0,122798.0,15157.0,175592.0,56979.0,,,92217.0,118748.0,81880.0,Bournemouth,Liverpool,lose,2019/20
131897.0,110735.0,83299.0,78916.0,235382.0,,40845.0,74471.0,66242.0,,,115382.0,116216.0,60307.0,38533.0,94147.0,107613.0,151589.0,,87835.0,171317.0,114128.0,19624.0,,102057.0,194634.0,159533.0,Brighton and Hove Albion,Wolverhampton Wanderers,draw,2019/20
111234.0,194164.0,106611.0,101188.0,102747.0,,55422.0,20467.0,153133.0,42774.0,,212319.0,177815.0,,109745.0,135363.0,103192.0,225796.0,41328.0,176413.0,116594.0,91651.0,47431.0,184341.0,173879.0,,,Everton,Chelsea,win,2019/20
121160.0,58621.0,97299.0,145235.0,27789.0,,220566.0,61366.0,20664.0,,,103955.0,205651.0,165809.0,51940.0,184667.0,95658.0,106760.0,214590.0,176297.0,109322.0,101582.0,200617.0,195851.0,148225.0,,,Manchester City,Manchester United,lose,2019/20
67089.0,58845.0,106618.0,92159.0,57145.0,109528.0,50232.0,170137.0,153127.0,179018.0,,180974.0,,,58376.0,58822.0,40146.0,88900.0,171771.0,101178.0,83283.0,431131.0,132015.0,,20452.0,84939.0,,Newcastle United,Southampton,win,2019/20
20480.0,232980.0,113564.0,198826.0,192303.0,,37614.0,195546.0,78607.0,89470.0,18665.0,57127.0,,,172649.0,146610.0,40386.0,108416.0,,82691.0,63426.0,47247.0,153723.0,79934.0,178304.0,27436.0,,Norwich City,Sheffield United,lose,2019/20
9089.0,155651.0,41338.0,54484.0,85624.0,,94924.0,121599.0,232185.0,38439.0,61566.0,41725.0,,,40836.0,19419.0,49413.0,86417.0,58786.0,66975.0,55037.0,60252.0,82403.0,50471.0,80146.0,,,Watford,Crystal Palace,draw,2019/20
19194.0,55459.0,166640.0,40669.0,81012.0,,217593.0,18987.0,18073.0,204480.0,,101537.0,57531.0,,80201.0,192895.0,39476.0,154043.0,101184.0,37605.0,198849.0,444145.0,195735.0,84450.0,54694.0,,,West Ham United,Arsenal,lose,2019/20
80201.0,39476.0,154043.0,101184.0,111457.0,,37605.0,198849.0,444145.0,195735.0,242166.0,54694.0,,,121160.0,58621.0,102826.0,27789.0,57410.0,103955.0,59859.0,220566.0,61366.0,209244.0,205651.0,,,Arsenal,Manchester City,lose,2019/20
109745.0,102380.0,103192.0,41328.0,109533.0,,85955.0,116594.0,184341.0,,,176413.0,47431.0,173879.0,225321.0,15149.0,223911.0,154131.0,171129.0,40387.0,155408.0,152551.0,90105.0,168991.0,78007.0,,,Chelsea,Bournemouth,lose,2019/20
40836.0,49413.0,19188.0,58786.0,173954.0,,66975.0,55037.0,50471.0,,,80146.0,82403.0,54861.0,131897.0,110735.0,83299.0,86153.0,78916.0,227127.0,116216.0,60307.0,74471.0,66242.0,115382.0,,,Crystal Palace,Brighton and Hove Albion,draw,2019/20
17745.0,172850.0,218031.0,37642.0,111931.0,,166989.0,172780.0,203341.0,106837.0,,101668.0,173515.0,,20480.0,232980.0,113564.0,198826.0,192303.0,193111.0,195546.0,90440.0,78607.0,18665.0,57127.0,,,Leicester City,Norwich City,draw,2019/20
116535.0,171287.0,97032.0,15157.0,169187.0,,41733.0,92217.0,110979.0,56979.0,68312.0,118748.0,,,9089.0,20145.0,41338.0,54484.0,85624.0,94924.0,121599.0,108413.0,232185.0,38439.0,41725.0,,,Liverpool,Watford,win,2019/20
51940.0,184667.0,95658.0,106760.0,214590.0,,176297.0,109322.0,101582.0,200617.0,195851.0,148225.0,,,111234.0,106611.0,101188.0,164511.0,59949.0,194164.0,153133.0,100649.0,173807.0,,212319.0,177815.0,,Manchester United,Everton,draw,2019/20
172649.0,146610.0,40386.0,108416.0,,,82691.0,63426.0,47247.0,153723.0,79934.0,178304.0,27436.0,,21205.0,203368.0,169359.0,108156.0,123354.0,122806.0,40564.0,184704.0,,,213345.0,114283.0,193488.0,Sheffield United,Aston Villa,win,2019/20
58376.0,58822.0,40146.0,88900.0,171771.0,,101178.0,83283.0,431131.0,132015.0,,20452.0,84939.0,,19194.0,55459.0,166640.0,40669.0,81012.0,217593.0,18987.0,18073.0,204480.0,,57531.0,103123.0,,Southampton,West Ham United,lose,2019/20
38533.0,94147.0,107613.0,151589.0,,,87835.0,171317.0,114128.0,19624.0,,102057.0,194634.0,159533.0,102884.0,55605.0,39194.0,173904.0,80226.0,85971.0,93264.0,45268.0,108823.0,95715.0,78830.0,,,Wolverhampton Wanderers,Tottenham Hotspur,lose,2019/20
21205.0,203368.0,169359.0,108156.0,123354.0,,230046.0,122806.0,85242.0,,,213345.0,114283.0,193488.0,58376.0,58822.0,40146.0,88900.0,171771.0,101178.0,83283.0,91047.0,132015.0,,20452.0,84939.0,,Aston Villa,Southampton,lose,2019/20
225321.0,15149.0,223911.0,154131.0,171129.0,,40387.0,155408.0,152551.0,90105.0,168991.0,78007.0,,,98747.0,103914.0,17761.0,51927.0,17997.0,40145.0,433154.0,83314.0,60551.0,,60689.0,44699.0,,Bournemouth,Burnley,lose,2019/20
131897.0,110735.0,83299.0,86153.0,78916.0,,40845.0,116216.0,60307.0,74471.0,66242.0,115382.0,,,172649.0,146610.0,40386.0,108416.0,,82691.0,63426.0,153723.0,49083.0,79934.0,169432.0,27436.0,,Brighton and Hove Albion,Sheffield United,lose,2019/20
111234.0,194164.0,101188.0,164511.0,102747.0,,41823.0,55422.0,153133.0,173807.0,,212319.0,177815.0,,80201.0,154043.0,101184.0,41270.0,223340.0,198849.0,444145.0,200641.0,84450.0,209289.0,54694.0,,,Everton,Arsenal,draw,2019/20
121160.0,58621.0,102826.0,27789.0,57410.0,,103955.0,59859.0,61366.0,165809.0,103025.0,205651.0,,,17745.0,172850.0,218031.0,37642.0,111931.0,201666.0,166989.0,172780.0,168580.0,203341.0,101668.0,,,Manchester City,Leicester City,win,2019/20
67089.0,119471.0,57145.0,77359.0,,,106618.0,50232.0,153127.0,109528.0,179018.0,40142.0,180974.0,,40836.0,74230.0,49413.0,55037.0,58786.0,66975.0,50471.0,50472.0,,,80146.0,82403.0,54861.0,Newcastle United,Crystal Palace,win,2019/20
20480.0,232980.0,113564.0,83428.0,192303.0,,193111.0,195546.0,90440.0,78607.0,18665.0,57127.0,,,38533.0,94147.0,107613.0,151589.0,,87835.0,171317.0,114128.0,19624.0,,102057.0,194634.0,159533.0,Norwich City,Wolverhampton Wanderers,lose,2019/20
102884.0,55605.0,39194.0,173904.0,80226.0,,93264.0,45268.0,108823.0,,,85971.0,78830.0,95715.0,109745.0,102380.0,194794.0,103192.0,,82263.0,116594.0,91651.0,41328.0,,47431.0,173879.0,184341.0,Tottenham Hotspur,Chelsea,lose,2019/20
9089.0,20145.0,41338.0,54484.0,85624.0,,94924.0,121599.0,108413.0,232185.0,38439.0,41725.0,,,51940.0,184667.0,95658.0,106760.0,214590.0,176297.0,109322.0,101582.0,200617.0,195851.0,148225.0,,,Watford,Manchester United,win,2019/20
37096.0,55459.0,40669.0,219924.0,105717.0,232391.0,86934.0,18987.0,18073.0,204480.0,,103123.0,,,116535.0,171287.0,97032.0,122798.0,169187.0,41733.0,56979.0,81880.0,,,92217.0,118748.0,152760.0,West Ham United,Liverpool,lose,2019/20
21205.0,169359.0,199798.0,37339.0,123354.0,,230046.0,114283.0,148508.0,184704.0,193488.0,213345.0,,,20480.0,232980.0,113564.0,83428.0,192303.0,193111.0,195546.0,90440.0,78607.0,18665.0,57127.0,,,Aston Villa,Norwich City,win,2019/20
225321.0,56917.0,223911.0,154131.0,222434.0,,40387.0,155408.0,152551.0,90105.0,78007.0,75115.0,,,80201.0,39476.0,154043.0,41270.0,223340.0,37605.0,198849.0,54694.0,200641.0,84450.0,59966.0,,,Bournemouth,Arsenal,draw,2019/20
109745.0,102380.0,194794.0,103192.0,,,85955.0,116594.0,41328.0,109533.0,,47431.0,173879.0,209046.0,58376.0,58822.0,40146.0,88900.0,171771.0,101178.0,83283.0,91047.0,132015.0,,200439.0,220598.0,,Chelsea,Southampton,lose,2019/20
40836.0,74230.0,49413.0,40784.0,58786.0,,66975.0,141020.0,55037.0,82403.0,50471.0,80146.0,,,40694.0,55459.0,166640.0,20658.0,40669.0,217593.0,18987.0,18073.0,204480.0,,57531.0,103123.0,,Crystal Palace,West Ham United,win,2019/20
111234.0,194164.0,164511.0,59949.0,,,41823.0,55422.0,101188.0,102747.0,,212319.0,177815.0,100649.0,98747.0,103914.0,17761.0,51927.0,17997.0,40145.0,433154.0,90517.0,60551.0,,60689.0,44683.0,,Everton,Burnley,win,2019/20
17745.0,172850.0,218031.0,37642.0,111931.0,,201666.0,166989.0,172780.0,203341.0,106837.0,101668.0,,,116535.0,171287.0,97032.0,122798.0,169187.0,41733.0,175592.0,56979.0,,,92217.0,110979.0,118748.0,Leicester City,Liverpool,lose,2019/20
51940.0,184667.0,95658.0,106760.0,214590.0,,176297.0,220688.0,156689.0,101582.0,195851.0,148225.0,,,67089.0,119471.0,57145.0,77359.0,,223175.0,92159.0,109528.0,179018.0,180135.0,180974.0,104547.0,,Manchester United,Newcastle United,win,2019/20
172649.0,146610.0,40386.0,108416.0,,,82691.0,63426.0,47247.0,153723.0,79934.0,169432.0,27436.0,,9089.0,20145.0,41338.0,54484.0,85624.0,94924.0,89085.0,108413.0,232185.0,38439.0,41725.0,,,Sheffield United,Watford,draw,2019/20
102884.0,55605.0,39194.0,173904.0,,,157668.0,45268.0,184349.0,80226.0,,78830.0,108823.0,95715.0,131897.0,61933.0,110735.0,78916.0,,40845.0,74375.0,209362.0,235382.0,,60307.0,74471.0,233425.0,Tottenham Hotspur,Brighton and Hove Albion,win,2019/20
38533.0,94147.0,107613.0,151589.0,,,87835.0,171317.0,114128.0,19624.0,,102057.0,194634.0,159533.0,121160.0,58621.0,102826.0,27789.0,57410.0,103955.0,220566.0,61366.0,165809.0,103025.0,37572.0,,,Wolverhampton Wanderers,Manchester City,win,2019/20
80201.0,154043.0,101184.0,41270.0,223340.0,,37605.0,198849.0,54694.0,200641.0,242166.0,59966.0,,,109745.0,102380.0,194794.0,103192.0,,116594.0,91651.0,41328.0,109533.0,,47431.0,184341.0,173879.0,Arsenal,Chelsea,lose,2019/20
131897.0,61933.0,83299.0,86153.0,78916.0,,227127.0,116216.0,165210.0,74471.0,66242.0,115382.0,,,225321.0,56917.0,223911.0,154131.0,171129.0,40387.0,56872.0,153682.0,168991.0,,154566.0,78007.0,,Brighton and Hove Albion,Bournemouth,win,2019/20
98747.0,103914.0,17761.0,51927.0,17997.0,,40145.0,433154.0,83314.0,60551.0,,60689.0,44699.0,,51940.0,184667.0,95658.0,18892.0,232937.0,176297.0,156689.0,101582.0,200617.0,62398.0,148225.0,,,Burnley,Manchester United,lose,2019/20
116535.0,171287.0,97032.0,122798.0,169187.0,,41733.0,92217.0,110979.0,56979.0,39155.0,118748.0,,,38533.0,41727.0,94147.0,214048.0,,171317.0,114128.0,19624.0,216054.0,151589.0,247632.0,194634.0,,Liverpool,Wolverhampton Wanderers,win,2019/20
33148.0,58621.0,206325.0,27789.0,432656.0,,220566.0,61366.0,165809.0,,,103955.0,37572.0,103025.0,172649.0,146610.0,40386.0,108416.0,,82691.0,63426.0,47247.0,79934.0,87447.0,178304.0,171975.0,,Manchester City,Sheffield United,win,2019/20
67089.0,119471.0,57145.0,77359.0,,,50232.0,153127.0,92159.0,151119.0,179018.0,40142.0,180974.0,,111234.0,194164.0,12745.0,106611.0,102747.0,212319.0,55422.0,20467.0,173807.0,,177815.0,242058.0,,Newcastle United,Everton,lose,2019/20
20480.0,232980.0,83428.0,192303.0,194799.0,,37614.0,195546.0,71738.0,89470.0,18665.0,57127.0,,,102884.0,55605.0,39194.0,234908.0,,200826.0,184349.0,80607.0,80226.0,231372.0,78830.0,108823.0,,Norwich City,Tottenham Hotspur,draw,2019/20
58376.0,58822.0,40146.0,88900.0,171771.0,,101178.0,83283.0,128198.0,132015.0,,84939.0,200439.0,,40836.0,49413.0,40784.0,58786.0,173954.0,66975.0,141020.0,82403.0,50471.0,50472.0,80146.0,,,Southampton,Crystal Palace,draw,2019/20
9089.0,20145.0,41338.0,54484.0,85624.0,,94924.0,121599.0,108413.0,232185.0,38439.0,41725.0,,,21205.0,169359.0,199798.0,37339.0,123354.0,230046.0,40564.0,114283.0,85242.0,89274.0,213345.0,,,Watford,Aston Villa,win,2019/20
37096.0,166640.0,219924.0,81012.0,105717.0,,217593.0,101537.0,86934.0,42824.0,204480.0,103123.0,,,17745.0,220627.0,15033.0,37642.0,37402.0,172632.0,51938.0,86881.0,197469.0,,173515.0,168580.0,,West Ham United,Leicester City,lose,2019/20
80201.0,39476.0,154043.0,41270.0,111457.0,,37605.0,198849.0,54694.0,195735.0,84450.0,59966.0,,,51940.0,184667.0,95658.0,106760.0,214590.0,176297.0,109322.0,101582.0,200617.0,62398.0,148225.0,,,Arsenal,Manchester United,win,2019/20
131897.0,110735.0,83299.0,86153.0,78916.0,,227127.0,74471.0,66242.0,235382.0,,115382.0,116216.0,,109745.0,102380.0,103192.0,225796.0,41328.0,85955.0,116594.0,184341.0,,,176413.0,47431.0,173879.0,Brighton and Hove Albion,Chelsea,draw,2019/20
98747.0,103914.0,17761.0,51927.0,17997.0,,40145.0,433154.0,90517.0,60551.0,,60689.0,44699.0,,21205.0,199798.0,149484.0,123354.0,,203368.0,47390.0,230046.0,184704.0,,213345.0,114283.0,148508.0,Burnley,Aston Villa,lose,2019/20
116535.0,171287.0,97032.0,122798.0,169187.0,,41733.0,15157.0,56979.0,,,92217.0,110979.0,118748.0,172649.0,146610.0,40386.0,108416.0,,82691.0,63426.0,47247.0,153723.0,79934.0,178304.0,27436.0,,Liverpool,Sheffield United,win,2019/20
33148.0,220566.0,27789.0,432656.0,,,121145.0,59859.0,61366.0,102826.0,,205651.0,103025.0,209244.0,111234.0,194164.0,164511.0,59949.0,,41823.0,55422.0,101188.0,102747.0,173807.0,212319.0,177815.0,,Manchester City,Everton,win,2019/20
67089.0,119471.0,57145.0,77359.0,,,50232.0,153127.0,92159.0,109528.0,,180974.0,179018.0,196118.0,17745.0,218031.0,37642.0,37402.0,,172850.0,166989.0,172780.0,111931.0,203341.0,173515.0,168580.0,,Newcastle United,Leicester City,lose,2019/20
