home/name,away/name,home/gk_0,home/df_0,home/df_1,home/df_2,home/df_3,home/df_4,home/mf_0,home/mf_1,home/mf_2,home/mf_3,home/mf_4,home/fw_0,home/fw_1,home/fw_2,away/gk_0,away/df_0,away/df_1,away/df_2,away/df_3,away/mf_0,away/mf_1,away/mf_2,away/mf_3,away/mf_4,away/fw_0,away/fw_1,away/fw_2,home_result,season
Newcastle United,Chelsea,98747,77794,119471,220237,78916,-1,200089,208706,180135,-1,-1,60689,179018,180974,228286,41328,86129,180736,-1,91651,126187,85955,487838,-1,232787,440323,184341,win,2022/23
Brighton and Hove Albion,Aston Villa,215059,60307,204214,83299,460028,-1,243016,116216,109345,486672,39155,50175,-1,-1,98980,199798,149484,101188,199796,122806,232653,230046,226944,-1,84939,195546,-1,lose,2022/23
Bournemouth,Everton,229600,447932,88900,221466,54469,-1,201658,168991,155408,152551,-1,154566,128340,-1,111234,17761,94147,243571,224967,153133,449871,80801,-1,-1,172632,433154,115382,win,2022/23
Liverpool,Southampton,116535,169187,122798,97032,171287,-1,61558,444884,116643,-1,-1,118748,92217,447203,456350,96787,173271,450527,244560,101178,91047,514356,-1,-1,200439,155511,-1,win,2022/23
Manchester City,Brentford,121160,121145,97299,211975,146941,-1,220566,61366,59859,-1,-1,223094,209244,165809,154561,51927,231065,48760,-1,207283,194010,204580,428580,226956,144485,446008,-1,lose,2022/23
West Ham United,Leicester City,37096,55459,103192,201057,60232,-1,204480,224024,172841,215439,178186,195899,-1,-1,95463,166477,155569,218218,244619,166989,172780,201666,215413,225902,245419,-1,-1,lose,2022/23
Wolverhampton Wanderers,Arsenal,149065,200402,214048,432830,490721,510362,19624,476502,171317,-1,-1,181284,159533,-1,225321,226597,198869,462424,206325,84450,167199,184029,-1,-1,205651,223340,444145,lose,2022/23
Nottingham Forest,Crystal Palace,172649,80226,208912,233420,90585,-1,204968,55037,89076,-1,-1,222531,242898,109322,40836,174874,209036,244723,57328,443661,438464,86417,-1,-1,82403,232413,80146,win,2022/23
Tottenham Hotspur,Leeds United,37915,93264,115556,171101,-1,-1,45034,202993,132015,241157,-1,445044,212319,78830,437495,222694,224209,193645,55914,427637,234370,450070,200785,492859,80954,-1,-1,win,2022/23
Everton,Leicester City,111234,17761,224967,94147,59949,-1,153133,449871,80801,-1,-1,177815,172632,433154,95463,218218,166477,155569,220627,166989,172780,201666,215413,225902,245419,-1,-1,lose,2022/23
Chelsea,Arsenal,228286,179268,180736,41328,51090,-1,219847,184341,126187,85955,103955,54694,-1,-1,225321,226597,198869,462424,206325,84450,167199,184029,-1,-1,205651,223340,444145,lose,2022/23
Aston Villa,Manchester United,98980,199798,149484,101188,199796,-1,151589,195546,232653,230046,-1,178301,215711,-1,51940,106760,216051,184667,221820,176297,80607,61256,493105,180184,14937,-1,-1,win,2022/23
West Ham United,Crystal Palace,37096,55459,103192,201057,60232,-1,204480,224024,172841,215439,178186,195899,-1,-1,40836,174874,209036,244723,57328,443661,438464,86417,-1,-1,82403,232413,80146,lose,2022/23
Southampton,Newcastle United,456350,244560,450527,477386,515571,-1,96787,101178,154043,91047,200439,20467,-1,-1,98747,77794,119471,220237,78916,200089,208706,180135,-1,-1,114243,179018,75115,lose,2022/23
Tottenham Hotspur,Liverpool,37915,115556,241157,184349,93264,171101,202993,132015,227127,-1,-1,78830,45034,-1,116535,122798,169187,204716,97032,92217,444884,116643,61558,-1,118748,447203,-1,lose,2022/23
Fulham,Everton,80201,219924,82514,169528,96994,-1,92259,154296,153366,156689,47431,128389,-1,-1,111234,17761,224967,94147,59949,153133,172632,449871,232826,80801,177815,-1,-1,draw,2022/23
Nottingham Forest,Liverpool,172649,80226,56917,168281,215136,-1,204968,55037,89076,-1,-1,222531,210156,109322,116535,122798,97032,15157,171287,206915,244858,116643,444884,-1,118748,92217,-1,win,2022/23
Fulham,Aston Villa,80201,219924,82514,169528,96994,-1,92259,154296,153366,156689,47431,128389,-1,-1,98980,149484,18892,199798,171771,215711,232653,230046,122806,178301,84939,-1,-1,win,2022/23
Chelsea,Manchester United,109745,179268,180736,51090,-1,-1,172850,41328,85955,126187,-1,184341,103955,54694,51940,216051,106760,221820,90152,141746,80607,209243,467169,61256,176297,-1,-1,draw,2022/23
Manchester City,Brighton and Hove Albion,121160,121145,171314,211975,146941,-1,165809,220566,61366,-1,-1,223094,114283,103025,215059,83299,110735,111478,-1,243016,116216,109345,486672,-1,60307,50175,39155,win,2022/23
Everton,Crystal Palace,111234,17761,224967,94147,59949,-1,153133,172632,449871,232826,80801,177815,-1,-1,40836,174874,209036,244723,55494,82403,80146,232413,443661,66975,199670,-1,-1,win,2022/23
Tottenham Hotspur,Newcastle United,37915,171101,173904,93264,-1,-1,227127,184349,241157,209042,202993,78830,85971,-1,98747,77794,119471,220237,78916,200089,208706,180135,-1,-1,179018,75115,180974,lose,2022/23
Wolverhampton Wanderers,Leicester City,149065,214048,114128,432830,490721,-1,200600,171317,19624,465351,159533,18507,-1,-1,95463,218218,166477,155569,220627,166989,172780,201666,215413,225902,245419,-1,-1,lose,2022/23
Southampton,Arsenal,456350,450527,244560,212721,173271,-1,101178,96787,91047,240143,-1,193204,155511,-1,225321,226597,198869,462424,223723,84450,167199,184029,-1,-1,205651,223340,444145,draw,2022/23
Leeds United,Fulham,437495,222694,193645,55914,66588,-1,427637,221399,234370,224995,248937,80954,-1,-1,80201,169528,96994,109646,82514,153682,154296,153366,156689,47431,128389,-1,-1,lose,2022/23
Brighton and Hove Albion,Nottingham Forest,215059,83299,110735,111478,-1,-1,243016,116216,109345,486672,-1,60307,50175,39155,172649,80226,56917,168281,215136,89076,179519,204968,-1,-1,222531,242898,109322,draw,2022/23
Newcastle United,Everton,98747,77794,119471,220237,78916,-1,180974,208706,180135,-1,-1,114243,179018,75115,111234,17761,224967,94147,59949,153133,449871,80801,-1,-1,172632,232826,177815,win,2022/23
Manchester United,Tottenham Hotspur,51940,216051,106760,221820,90152,-1,141746,209243,467169,61256,101582,176297,-1,-1,37915,93264,115556,221632,-1,227127,45034,87835,132015,202993,78830,85971,-1,win,2022/23
Liverpool,West Ham United,116535,169187,97032,214285,171287,-1,244858,61558,118748,56979,-1,92217,447203,-1,37096,201057,222018,55459,103192,215439,204480,220585,217593,-1,178186,195899,-1,win,2022/23
Brentford,Chelsea,154561,51927,231065,48760,-1,-1,207283,194010,204580,428580,226956,144485,446008,-1,109745,41328,86129,180736,-1,179268,184341,85955,126187,232787,219847,440323,-1,draw,2022/23
Bournemouth,Southampton,69752,54469,223911,221466,-1,-1,201658,155408,152551,81012,-1,154566,168991,158499,456350,244560,450527,158534,173271,96787,193204,154043,101178,-1,200439,155511,-1,lose,2022/23
Leicester City,Leeds United,95463,218218,166477,155569,220627,-1,201666,166989,215413,225902,106837,101668,-1,-1,437495,224209,193645,149915,443967,427637,234370,450070,200785,224995,106617,-1,-1,win,2022/23
Aston Villa,Brentford,98980,199798,149484,18892,199796,-1,215711,178301,230046,195546,151589,84939,-1,-1,154561,231065,48760,191866,-1,207283,194010,204580,428580,226956,144485,446008,-1,win,2022/23
Newcastle United,Aston Villa,98747,77794,119471,220237,78916,-1,200089,208706,180135,-1,-1,179018,75115,180974,98980,199798,149484,18892,199796,215711,178301,230046,195546,151589,84939,-1,-1,win,2022/23
Crystal Palace,Southampton,40836,174874,209036,244723,55494,-1,86417,66975,232413,-1,-1,82403,443661,199670,456350,450527,173271,212721,-1,101178,244560,96787,91047,240143,200439,193204,-1,win,2022/23
West Ham United,Bournemouth,37096,201057,222018,55459,103192,-1,204480,220585,172841,215439,178186,195899,-1,-1,69752,221466,223911,81012,54469,158499,201658,168991,155408,152551,154566,-1,-1,win,2022/23
Brighton and Hove Albion,Chelsea,215059,204214,60307,110735,83299,-1,109345,243016,451340,486672,39155,116216,-1,-1,109745,179268,180736,51090,-1,103955,126187,176413,91651,-1,184341,219847,232787,win,2022/23
Bournemouth,Tottenham Hotspur,229600,54469,223911,221466,-1,-1,201658,168991,155408,152551,447932,154566,128340,-1,37915,171101,173904,115556,-1,227127,209042,241157,132015,184349,78830,85971,-1,lose,2022/23
Brentford,Wolverhampton Wanderers,154561,231065,51927,194010,191866,-1,207283,204580,183656,-1,-1,446008,216646,144485,149065,200402,214048,432830,490721,159533,171317,476502,200600,465351,18507,-1,-1,draw,2022/23
Manchester United,West Ham United,51940,106760,216051,95658,221820,-1,141746,176297,80607,61256,449434,14937,-1,-1,37096,55459,103192,201057,60232,204480,220585,172841,215439,178186,195899,-1,-1,win,2022/23
Leicester City,Manchester City,95463,218031,155569,218218,-1,-1,166477,220627,166989,215413,-1,101668,172780,201666,121160,121145,97299,211975,146941,220566,61366,59859,-1,-1,165809,114283,461358,lose,2022/23
Aston Villa,Chelsea,98980,199798,149484,18892,199796,-1,122806,232653,230046,-1,-1,178301,84939,215711,109745,179268,180736,51090,-1,103955,126187,91651,172850,-1,219847,54694,184341,lose,2022/23
Crystal Palace,Wolverhampton Wanderers,40836,174874,209036,244723,55494,-1,232413,438464,86417,-1,-1,82403,443661,199670,149065,200402,214048,432830,490721,159533,171317,476502,200600,465351,18507,-1,-1,win,2022/23
Liverpool,Leeds United,116535,169187,122798,97032,171287,-1,92217,444884,116643,61558,-1,118748,447203,-1,437495,222694,224209,193645,55914,427637,450070,221399,234370,200785,80954,-1,-1,lose,2022/23
Arsenal,Nottingham Forest,225321,226597,198869,462424,223723,-1,84450,167199,184029,-1,-1,205651,223340,444145,172649,80226,168281,56917,233420,204968,55037,89076,-1,-1,222531,210156,109322,win,2022/23
Nottingham Forest,Brentford,172649,80226,56917,168281,215136,-1,222531,204968,55037,89076,-1,242898,230251,-1,154561,231065,51927,194010,226956,207283,204580,183656,-1,-1,446008,216646,249231,draw,2022/23
Manchester City,Fulham,121160,126184,211975,97299,121145,-1,220566,61366,59859,-1,-1,165809,114283,461358,80201,219924,82514,169528,167074,153682,154296,153366,156689,47431,245824,-1,-1,win,2022/23
Leeds United,Bournemouth,437495,222694,224209,193645,55914,-1,427637,450070,221399,234370,200785,80954,-1,-1,229600,221466,223911,81012,54469,201658,168991,155408,152551,-1,154566,128340,-1,win,2022/23
Manchester United,Newcastle United,51940,216051,106760,221820,90152,-1,141746,209243,467169,61256,101582,14937,-1,-1,98747,77794,119471,220237,78916,180974,208706,180135,-1,-1,114243,179018,75115,draw,2022/23
Fulham,Bournemouth,80201,219924,82514,169528,96994,-1,92259,200617,153366,154296,156689,128389,-1,-1,69752,221466,223911,81012,54469,158499,201658,168991,155408,152551,154566,-1,-1,draw,2022/23
Liverpool,Manchester City,116535,122798,97032,15157,171287,-1,92217,444884,116643,61558,194634,118748,-1,-1,121160,171314,211975,126184,-1,165809,209244,220566,121145,-1,61366,59859,223094,win,2022/23
Tottenham Hotspur,Everton,37915,93264,115556,221632,-1,-1,202993,45034,87835,132015,-1,212319,78830,85971,111234,17761,433154,224967,59949,153133,449871,80801,-1,-1,172632,115382,-1,win,2022/23
Wolverhampton Wanderers,Nottingham Forest,149065,214048,114128,448514,510362,-1,200600,171317,19624,465351,159533,18507,-1,-1,172649,114241,56917,168281,215136,204968,55037,89076,-1,-1,222531,242898,230251,win,2022/23
Southampton,West Ham United,456350,450527,158534,244560,477386,-1,96787,154043,101178,-1,-1,155511,200439,193204,37096,201057,222018,55459,-1,109533,215439,204480,164555,-1,224024,178186,195899,draw,2022/23
Brentford,Brighton and Hove Albion,154561,231065,51927,194010,191866,-1,207283,204580,428580,-1,-1,446008,216646,144485,215059,204214,83299,110735,111478,243016,116216,109345,486672,-1,60307,50175,-1,win,2022/23
Leicester City,Crystal Palace,95463,218218,166477,155569,220627,-1,166989,172780,201666,215413,225902,245419,-1,-1,40836,174874,209036,244723,55494,232413,438464,86417,-1,-1,199670,80146,82403,draw,2022/23
Leeds United,Arsenal,437495,222694,224209,193645,55914,-1,427637,221399,234370,200785,224995,80954,-1,-1,225321,226597,198869,462424,223723,84450,167199,184029,-1,-1,205651,223340,444145,lose,2022/23
Everton,Manchester United,111234,17761,224967,94147,59949,-1,153133,449871,80801,-1,-1,172632,232826,115382,51940,106760,216051,184667,221820,141746,176297,80607,467169,61256,148225,-1,-1,lose,2022/23
Nottingham Forest,Aston Villa,172649,114241,168281,80226,56917,-1,204968,55037,89076,-1,-1,222531,242898,230251,98980,199798,149484,18892,199796,122806,232653,230046,-1,-1,178301,195546,84583,draw,2022/23
Crystal Palace,Leeds United,40836,174874,209036,86417,55494,-1,232413,443661,438464,-1,-1,199670,80146,82403,437495,222694,224209,193645,55914,234370,200785,221399,80954,427637,106617,-1,-1,win,2022/23
West Ham United,Fulham,37096,55459,103192,201057,60232,-1,204480,215439,217593,178186,224024,195899,-1,-1,80201,169528,96994,109646,82514,92259,200617,153366,154296,156689,245824,-1,-1,win,2022/23
Bournemouth,Leicester City,69752,221466,223911,81012,54469,-1,152551,158499,201658,155408,-1,154566,168991,-1,95463,218218,37642,166477,220627,166989,172780,201666,215413,225902,245419,-1,-1,win,2022/23
Arsenal,Liverpool,225321,226597,198869,462424,223723,-1,84450,167199,184029,-1,-1,205651,223340,444145,116535,214285,60914,169187,97032,194634,61558,56979,244731,118748,447203,-1,-1,win,2022/23
Fulham,Brighton and Hove Albion,80201,82514,169528,109646,167074,-1,96994,154296,92259,153366,156689,128389,-1,-1,215059,83299,110735,111478,-1,109345,204214,423649,243016,486672,116216,60307,-1,win,2022/23
Chelsea,Wolverhampton Wanderers,109745,179268,41328,86129,180736,-1,184341,232787,126187,85955,176413,219847,-1,-1,149065,200402,214048,114128,510362,200600,465351,19624,181284,159533,18507,-1,-1,win,2022/23
Leeds United,Everton,437495,222694,224209,193645,149915,-1,427637,221399,234370,200785,224995,80954,-1,-1,111234,17761,94147,243571,224967,153133,449871,173807,-1,-1,172632,232826,433154,draw,2022/23
Nottingham Forest,Tottenham Hotspur,172649,208912,168281,56917,-1,-1,215136,114241,204968,243345,-1,222531,242898,109322,37915,115556,173904,93264,-1,45034,202993,132015,241157,-1,78830,85971,445044,lose,2022/23
Brentford,Everton,154561,51927,194010,472713,48760,-1,183656,128295,207283,-1,-1,446008,216646,144485,111234,17761,94147,194164,-1,224967,153133,243571,449871,-1,172632,232826,433154,draw,2022/23
Manchester City,Crystal Palace,121160,121145,97299,171314,58621,-1,103025,220566,165809,209244,61366,223094,-1,-1,40836,174874,209036,244723,55494,232413,80146,438464,86417,-1,199670,-1,-1,win,2022/23
Liverpool,Bournemouth,116535,169187,122798,97032,171287,-1,444884,56979,116643,-1,-1,118748,92217,244731,229600,54469,223911,447932,221466,152551,158499,201658,155408,444180,128340,-1,-1,win,2022/23
Chelsea,Leicester City,228286,179268,180736,51090,225796,-1,232787,184341,85955,126187,-1,103955,219847,-1,95463,37642,166477,155569,220627,201666,166989,215413,225902,106837,101668,-1,-1,win,2022/23
Southampton,Manchester United,456350,431131,477386,158534,450527,-1,101178,193204,96787,155511,514356,200439,-1,-1,51940,222690,216051,90152,221820,141746,80607,209243,449434,195851,176297,-1,-1,lose,2022/23
Brighton and Hove Albion,Leeds United,215059,204214,83299,110735,111478,-1,243016,116216,109345,486672,-1,60307,50175,-1,437495,222694,224209,193645,149915,427637,221399,234370,200785,200617,80954,-1,-1,win,2022/23
Wolverhampton Wanderers,Newcastle United,149065,200402,114128,214048,432830,-1,171317,19624,465351,-1,-1,102057,181284,247632,98747,77794,119471,220237,78916,200089,180974,180135,-1,-1,60689,179018,170137,draw,2022/23
Aston Villa,West Ham United,98980,199798,101184,101188,199796,-1,230046,122806,84583,226944,-1,178301,84939,-1,37096,55459,103192,201057,-1,109533,215439,217593,204480,222018,178186,195899,-1,lose,2022/23
Southampton,Chelsea,456350,450527,158534,244560,477386,-1,101178,96787,155511,514356,240143,200439,-1,-1,228286,51090,179268,41328,86129,184341,126187,85955,124183,-1,103955,219847,-1,win,2022/23
Leicester City,Manchester United,95463,220627,37642,203341,244619,-1,166989,172780,201666,215413,225902,101668,-1,-1,51940,222690,216051,90152,221820,141746,80607,209243,449434,195851,176297,-1,-1,lose,2022/23
Arsenal,Aston Villa,225321,462424,198869,192895,226597,-1,184029,84450,437742,-1,-1,205651,223340,444145,98980,199798,149484,101188,199796,232653,122806,226944,-1,-1,215711,195546,178301,win,2022/23
Liverpool,Newcastle United,116535,169187,122798,97032,171287,-1,444884,56979,116643,-1,-1,118748,92217,244731,98747,77794,78916,169359,101148,200089,180974,180135,-1,-1,90105,179018,219168,win,2022/23
Aston Villa,Manchester City,98980,199798,149484,101188,199796,-1,215711,232653,230046,122806,226944,178301,-1,-1,121160,121145,97299,171314,58621,220566,61366,59859,-1,-1,223094,209244,165809,draw,2022/23
Leicester City,Southampton,95463,37642,166477,155569,220627,-1,172780,201666,215413,168580,203341,101668,-1,-1,456350,431131,477386,158534,450527,101178,193204,96787,155511,514356,476888,-1,-1,lose,2022/23
Bournemouth,Wolverhampton Wanderers,69752,447932,223911,235530,54469,-1,152551,158499,201658,155408,-1,154566,168991,-1,149065,200402,114128,214048,432830,171317,19624,465351,-1,-1,102057,181284,247632,draw,2022/23
Fulham,Brentford,80201,82514,169528,109646,167074,-1,156689,96994,153366,154296,490146,128389,-1,-1,154561,51927,194010,472713,61810,183656,128295,207283,-1,-1,446008,216646,144485,win,2022/23
Wolverhampton Wanderers,Southampton,149065,114128,214048,432830,448514,-1,171317,19624,465351,-1,-1,200600,247632,429414,456350,450527,158534,244560,477386,101178,193204,96787,155511,240143,200439,-1,-1,win,2022/23
Bournemouth,Arsenal,229600,221466,235530,223911,-1,-1,54469,201658,152551,447932,156687,168991,128340,-1,225321,226597,198869,462424,206325,84450,167199,184029,-1,-1,205651,223340,444145,lose,2022/23
West Ham United,Tottenham Hotspur,37096,55459,103192,201057,164555,-1,204480,217593,172841,215439,178186,57531,-1,-1,37915,115556,173904,93264,-1,241157,45034,132015,227127,-1,78830,85971,445044,draw,2022/23
Everton,Nottingham Forest,111234,17761,94147,194164,-1,-1,224967,243571,153133,173807,-1,172632,232826,57134,172649,208912,168281,56917,-1,114241,179519,215136,243345,-1,109322,242898,210156,draw,2022/23
Manchester City,Nottingham Forest,121160,121145,97299,171314,58621,-1,209244,220566,165809,59859,461358,223094,-1,-1,172649,168281,208912,55037,215136,204968,243345,89076,-1,-1,222531,242898,-1,win,2022/23
